User,Date,bathroom_count
212,2024-01-25,0
212,2024-01-26,3
212,2024-01-27,0
212,2024-01-28,4
212,2024-01-29,0
212,2024-01-30,0
213,2024-01-01,0
213,2024-01-02,2
213,2024-01-03,2
213,2024-01-04,0
213,2024-01-05,5
213,2024-01-06,3
213,2024-01-07,0
213,2024-01-08,0
213,2024-01-09,2
213,2024-01-10,3
213,2024-01-11,2
213,2024-01-12,0
213,2024-01-13,4
213,2024-01-14,0
213,2024-01-15,0
213,2024-01-16,2
213,2024-01-17,2
213,2024-01-18,0
213,2024-01-19,0
213,2024-01-20,0
213,2024-01-21,2
213,2024-01-22,0
213,2024-01-23,0
213,2024-01-24,2
213,2024-01-25,0
213,2024-01-26,3
213,2024-01-27,0
213,2024-01-28,0
213,2024-01-29,4
213,2024-01-30,0
214,2024-01-01,0
214,2024-01-02,4
214,2024-01-03,2
214,2024-01-04,2
214,2024-01-05,4
214,2024-01-06,0
214,2024-01-07,2
214,2024-01-08,0
214,2024-01-09,0
214,2024-01-10,2
214,2024-01-11,2
214,2024-01-12,2
214,2024-01-13,4
214,2024-01-14,0
214,2024-01-15,0
214,2024-01-16,0
214,2024-01-17,0
214,2024-01-18,2
214,2024-01-19,0
214,2024-01-20,0
214,2024-01-21,2
214,2024-01-22,0
214,2024-01-23,0
214,2024-01-24,0
214,2024-01-25,0
214,2024-01-26,2
214,2024-01-27,0
214,2024-01-28,0
214,2024-01-29,0
214,2024-01-30,2
215,2024-01-01,2
215,2024-01-02,2
215,2024-01-03,0
215,2024-01-04,0
215,2024-01-05,0
215,2024-01-06,2
215,2024-01-07,1
215,2024-01-08,0
215,2024-01-09,2
215,2024-01-10,8
215,2024-01-11,2
215,2024-01-12,0
215,2024-01-13,2
215,2024-01-14,0
215,2024-01-15,2
215,2024-01-16,2
215,2024-01-17,2
215,2024-01-18,2
215,2024-01-19,4
215,2024-01-20,2
215,2024-01-21,4
215,2024-01-22,0
215,2024-01-23,3
215,2024-01-24,2
215,2024-01-25,0
215,2024-01-26,0
215,2024-01-27,3
215,2024-01-28,6
215,2024-01-29,2
215,2024-01-30,0
216,2024-01-01,2
216,2024-01-02,4
216,2024-01-03,0
216,2024-01-04,2
216,2024-01-05,4
216,2024-01-06,0
216,2024-01-07,0
216,2024-01-08,2
216,2024-01-09,2
216,2024-01-10,0
216,2024-01-11,2
216,2024-01-12,6
216,2024-01-13,2
216,2024-01-14,2
216,2024-01-15,6
216,2024-01-16,0
216,2024-01-17,0
216,2024-01-18,2
216,2024-01-19,2
216,2024-01-20,0
216,2024-01-21,0
216,2024-01-22,4
216,2024-01-23,6
216,2024-01-24,0
216,2024-01-25,0
216,2024-01-26,2
216,2024-01-27,5
216,2024-01-28,0
216,2024-01-29,4
216,2024-01-30,0
217,2024-01-01,4
217,2024-01-02,3
217,2024-01-03,0
217,2024-01-04,0
217,2024-01-05,2
217,2024-01-06,2
217,2024-01-07,1
217,2024-01-08,4
217,2024-01-09,0
217,2024-01-10,0
217,2024-01-11,2
217,2024-01-12,0
217,2024-01-13,2
217,2024-01-14,2
217,2024-01-15,0
217,2024-01-16,2
217,2024-01-17,2
217,2024-01-18,2
217,2024-01-19,0
217,2024-01-20,0
217,2024-01-21,1
217,2024-01-22,0
217,2024-01-23,0
217,2024-01-24,2
217,2024-01-25,0
217,2024-01-26,0
217,2024-01-27,0
217,2024-01-28,4
217,2024-01-29,0
217,2024-01-30,0
218,2024-01-01,4
218,2024-01-02,0
218,2024-01-03,0
218,2024-01-04,0
218,2024-01-05,0
218,2024-01-06,2
218,2024-01-07,6
218,2024-01-08,2
218,2024-01-09,0
218,2024-01-10,0
218,2024-01-11,4
218,2024-01-12,2
218,2024-01-13,0
218,2024-01-14,2
218,2024-01-15,2
218,2024-01-16,0
218,2024-01-17,2
218,2024-01-18,0
218,2024-01-19,0
218,2024-01-20,2
218,2024-01-21,2
218,2024-01-22,0
218,2024-01-23,2
218,2024-01-24,3
218,2024-01-25,0
218,2024-01-26,0
218,2024-01-27,2
218,2024-01-28,0
218,2024-01-29,0
218,2024-01-30,0
219,2024-01-01,0
219,2024-01-02,0
219,2024-01-03,4
219,2024-01-04,0
219,2024-01-05,0
219,2024-01-06,2
219,2024-01-07,0
219,2024-01-08,0
219,2024-01-09,2
219,2024-01-10,0
219,2024-01-11,4
219,2024-01-12,6
219,2024-01-13,2
219,2024-01-14,2
219,2024-01-15,0
219,2024-01-16,2
219,2024-01-17,4
219,2024-01-18,2
219,2024-01-19,2
219,2024-01-20,0
219,2024-01-21,4
219,2024-01-22,0
219,2024-01-23,4
219,2024-01-24,0
219,2024-01-25,0
219,2024-01-26,3
219,2024-01-27,0
219,2024-01-28,4
219,2024-01-29,2
219,2024-01-30,0
220,2024-01-01,2
220,2024-01-02,0
220,2024-01-03,2
220,2024-01-04,0
220,2024-01-05,2
220,2024-01-06,0
220,2024-01-07,2
220,2024-01-08,2
220,2024-01-09,2
220,2024-01-10,3
220,2024-01-11,2
220,2024-01-12,2
220,2024-01-13,0
220,2024-01-14,1
220,2024-01-15,2
220,2024-01-16,3
220,2024-01-17,0
220,2024-01-18,4
220,2024-01-19,0
220,2024-01-20,0
220,2024-01-21,0
220,2024-01-22,0
220,2024-01-23,0
220,2024-01-24,2
220,2024-01-25,4
220,2024-01-26,2
220,2024-01-27,0
220,2024-01-28,2
220,2024-01-29,4
220,2024-01-30,1
221,2024-01-01,0
221,2024-01-02,2
221,2024-01-03,2
221,2024-01-04,0
221,2024-01-05,6
221,2024-01-06,2
221,2024-01-07,0
221,2024-01-08,2
221,2024-01-09,0
221,2024-01-10,6
221,2024-01-11,0
221,2024-01-12,0
221,2024-01-13,2
221,2024-01-14,0
221,2024-01-15,0
221,2024-01-16,2
221,2024-01-17,0
221,2024-01-18,0
221,2024-01-19,2
221,2024-01-20,2
221,2024-01-21,2
221,2024-01-22,2
221,2024-01-23,0
221,2024-01-24,2
221,2024-01-25,2
221,2024-01-26,2
221,2024-01-27,0
221,2024-01-28,0
221,2024-01-29,0
221,2024-01-30,0
222,2024-01-01,0
222,2024-01-02,2
222,2024-01-03,0
222,2024-01-04,2
222,2024-01-05,4
222,2024-01-06,2
222,2024-01-07,2
222,2024-01-08,0
222,2024-01-09,0
222,2024-01-10,2
222,2024-01-11,4
222,2024-01-12,4
222,2024-01-13,0
222,2024-01-14,0
222,2024-01-15,4
222,2024-01-16,4
222,2024-01-17,4
222,2024-01-18,2
222,2024-01-19,0
222,2024-01-20,0
222,2024-01-21,2
222,2024-01-22,0
222,2024-01-23,0
222,2024-01-24,0
222,2024-01-25,0
222,2024-01-26,0
222,2024-01-27,2
222,2024-01-28,2
222,2024-01-29,0
222,2024-01-30,0
223,2024-01-01,0
223,2024-01-02,2
223,2024-01-03,0
223,2024-01-04,2
223,2024-01-05,4
223,2024-01-06,0
223,2024-01-07,1
223,2024-01-08,1
223,2024-01-09,0
223,2024-01-10,4
223,2024-01-11,2
223,2024-01-12,4
223,2024-01-13,2
223,2024-01-14,0
223,2024-01-15,2
223,2024-01-16,2
223,2024-01-17,0
223,2024-01-18,0
223,2024-01-19,4
223,2024-01-20,4
223,2024-01-21,2
223,2024-01-22,0
223,2024-01-23,2
223,2024-01-24,2
223,2024-01-25,1
223,2024-01-26,0
223,2024-01-27,2
223,2024-01-28,2
223,2024-01-29,6
223,2024-01-30,0
224,2024-01-01,2
224,2024-01-02,2
224,2024-01-03,0
224,2024-01-04,2
224,2024-01-05,0
224,2024-01-06,0
224,2024-01-07,0
224,2024-01-08,2
224,2024-01-09,2
224,2024-01-10,0
224,2024-01-11,2
224,2024-01-12,0
224,2024-01-13,4
224,2024-01-14,2
224,2024-01-15,0
224,2024-01-16,0
224,2024-01-17,6
224,2024-01-18,0
224,2024-01-19,2
224,2024-01-20,0
224,2024-01-21,2
224,2024-01-22,3
224,2024-01-23,0
224,2024-01-24,0
224,2024-01-25,4
224,2024-01-26,2
224,2024-01-27,0
224,2024-01-28,0
224,2024-01-29,0
224,2024-01-30,0
225,2024-01-01,0
225,2024-01-02,2
225,2024-01-03,0
225,2024-01-04,0
225,2024-01-05,2
225,2024-01-06,4
225,2024-01-07,2
225,2024-01-08,0
225,2024-01-09,2
225,2024-01-10,0
225,2024-01-11,0
225,2024-01-12,2
225,2024-01-13,0
225,2024-01-14,1
225,2024-01-15,4
225,2024-01-16,0
225,2024-01-17,2
225,2024-01-18,0
225,2024-01-19,2
225,2024-01-20,6
225,2024-01-21,0
225,2024-01-22,4
225,2024-01-23,4
225,2024-01-24,0
225,2024-01-25,2
225,2024-01-26,2
225,2024-01-27,0
225,2024-01-28,0
225,2024-01-29,2
225,2024-01-30,0
226,2024-01-01,2
226,2024-01-02,2
226,2024-01-03,0
226,2024-01-04,4
226,2024-01-05,0
226,2024-01-06,1
226,2024-01-07,2
226,2024-01-08,2
226,2024-01-09,0
226,2024-01-10,5
226,2024-01-11,1
226,2024-01-12,0
226,2024-01-13,0
226,2024-01-14,2
226,2024-01-15,0
226,2024-01-16,2
226,2024-01-17,2
226,2024-01-18,2
226,2024-01-19,0
226,2024-01-20,2
226,2024-01-21,0
226,2024-01-22,2
226,2024-01-23,2
226,2024-01-24,2
226,2024-01-25,0
226,2024-01-26,0
226,2024-01-27,2
226,2024-01-28,2
226,2024-01-29,2
226,2024-01-30,2
227,2024-01-01,0
227,2024-01-02,0
227,2024-01-03,0
227,2024-01-04,0
227,2024-01-05,2
227,2024-01-06,0
227,2024-01-07,0
227,2024-01-08,2
227,2024-01-09,2
227,2024-01-10,0
227,2024-01-11,0
227,2024-01-12,0
227,2024-01-13,2
227,2024-01-14,6
227,2024-01-15,2
227,2024-01-16,2
227,2024-01-17,0
227,2024-01-18,4
227,2024-01-19,0
227,2024-01-20,4
227,2024-01-21,2
227,2024-01-22,0
227,2024-01-23,0
227,2024-01-24,0
227,2024-01-25,2
227,2024-01-26,2
227,2024-01-27,3
227,2024-01-28,2
227,2024-01-29,0
227,2024-01-30,0
228,2024-01-01,4
228,2024-01-02,2
228,2024-01-03,0
228,2024-01-04,0
228,2024-01-05,0
228,2024-01-06,2
228,2024-01-07,6
228,2024-01-08,0
228,2024-01-09,0
228,2024-01-10,2
228,2024-01-11,2
228,2024-01-12,4
228,2024-01-13,1
228,2024-01-14,2
228,2024-01-15,0
228,2024-01-16,2
228,2024-01-17,0
228,2024-01-18,0
228,2024-01-19,2
228,2024-01-20,4
228,2024-01-21,0
228,2024-01-22,0
228,2024-01-23,0
228,2024-01-24,0
228,2024-01-25,2
228,2024-01-26,4
228,2024-01-27,0
228,2024-01-28,0
228,2024-01-29,0
228,2024-01-30,0
229,2024-01-01,0
229,2024-01-02,0
229,2024-01-03,2
229,2024-01-04,2
229,2024-01-05,0
229,2024-01-06,2
229,2024-01-07,0
229,2024-01-08,2
229,2024-01-09,0
229,2024-01-10,3
229,2024-01-11,0
229,2024-01-12,2
229,2024-01-13,2
229,2024-01-14,0
229,2024-01-15,8
229,2024-01-16,0
229,2024-01-17,2
229,2024-01-18,2
229,2024-01-19,2
229,2024-01-20,2
229,2024-01-21,2
229,2024-01-22,0
229,2024-01-23,0
229,2024-01-24,2
229,2024-01-25,2
229,2024-01-26,2
229,2024-01-27,2
229,2024-01-28,2
229,2024-01-29,2
229,2024-01-30,0
230,2024-01-01,2
230,2024-01-02,8
230,2024-01-03,4
230,2024-01-04,2
230,2024-01-05,0
230,2024-01-06,2
230,2024-01-07,2
230,2024-01-08,2
230,2024-01-09,4
230,2024-01-10,0
230,2024-01-11,2
230,2024-01-12,0
230,2024-01-13,0
230,2024-01-14,0
230,2024-01-15,0
230,2024-01-16,2
230,2024-01-17,0
230,2024-01-18,0
230,2024-01-19,0
230,2024-01-20,2
230,2024-01-21,4
230,2024-01-22,0
230,2024-01-23,1
230,2024-01-24,2
230,2024-01-25,0
230,2024-01-26,0
230,2024-01-27,0
230,2024-01-28,0
230,2024-01-29,2
230,2024-01-30,0
231,2024-01-01,0
231,2024-01-02,0
231,2024-01-03,2
231,2024-01-04,0
231,2024-01-05,0
231,2024-01-06,0
231,2024-01-07,2
231,2024-01-08,0
231,2024-01-09,2
231,2024-01-10,1
231,2024-01-11,0
231,2024-01-12,0
231,2024-01-13,2
231,2024-01-14,0
231,2024-01-15,0
231,2024-01-16,2
231,2024-01-17,0
231,2024-01-18,2
231,2024-01-19,2
231,2024-01-20,2
231,2024-01-21,0
231,2024-01-22,0
231,2024-01-23,2
231,2024-01-24,2
231,2024-01-25,0
231,2024-01-26,0
231,2024-01-27,2
231,2024-01-28,0
231,2024-01-29,0
231,2024-01-30,0
232,2024-01-01,4
232,2024-01-02,0
232,2024-01-03,0
232,2024-01-04,0
232,2024-01-05,0
232,2024-01-06,0
232,2024-01-07,0
232,2024-01-08,0
232,2024-01-09,2
232,2024-01-10,8
232,2024-01-11,0
232,2024-01-12,4
232,2024-01-13,1
232,2024-01-14,2
232,2024-01-15,0
232,2024-01-16,2
232,2024-01-17,6
232,2024-01-18,0
232,2024-01-19,3
232,2024-01-20,0
232,2024-01-21,0
232,2024-01-22,0
232,2024-01-23,2
232,2024-01-24,2
232,2024-01-25,2
232,2024-01-26,0
232,2024-01-27,0
232,2024-01-28,0
232,2024-01-29,2
232,2024-01-30,0
233,2024-01-01,2
233,2024-01-02,2
233,2024-01-03,0
233,2024-01-04,2
233,2024-01-05,2
233,2024-01-06,0
233,2024-01-07,0
233,2024-01-08,0
233,2024-01-09,0
233,2024-01-10,4
233,2024-01-11,4
233,2024-01-12,0
233,2024-01-13,2
233,2024-01-14,0
233,2024-01-15,0
233,2024-01-16,0
233,2024-01-17,0
233,2024-01-18,0
233,2024-01-19,2
233,2024-01-20,4
233,2024-01-21,2
233,2024-01-22,2
233,2024-01-23,2
233,2024-01-24,2
233,2024-01-25,0
233,2024-01-26,2
233,2024-01-27,4
233,2024-01-28,2
233,2024-01-29,2
233,2024-01-30,0
234,2024-01-01,0
234,2024-01-02,1
234,2024-01-03,0
234,2024-01-04,0
234,2024-01-05,0
234,2024-01-06,2
234,2024-01-07,0
234,2024-01-08,2
234,2024-01-09,0
234,2024-01-10,0
234,2024-01-11,4
234,2024-01-12,2
234,2024-01-13,0
234,2024-01-14,0
234,2024-01-15,0
234,2024-01-16,2
234,2024-01-17,4
234,2024-01-18,4
234,2024-01-19,2
234,2024-01-20,1
234,2024-01-21,0
234,2024-01-22,4
234,2024-01-23,0
234,2024-01-24,0
234,2024-01-25,2
234,2024-01-26,1
234,2024-01-27,6
234,2024-01-28,0
234,2024-01-29,0
234,2024-01-30,0
235,2024-01-01,0
235,2024-01-02,4
235,2024-01-03,2
235,2024-01-04,2
235,2024-01-05,2
235,2024-01-06,2
235,2024-01-07,6
235,2024-01-08,4
235,2024-01-09,0
235,2024-01-10,2
235,2024-01-11,0
235,2024-01-12,2
235,2024-01-13,0
235,2024-01-14,4
235,2024-01-15,0
235,2024-01-16,0
235,2024-01-17,2
235,2024-01-18,4
235,2024-01-19,2
235,2024-01-20,1
235,2024-01-21,2
235,2024-01-22,0
235,2024-01-23,0
235,2024-01-24,0
235,2024-01-25,0
235,2024-01-26,0
235,2024-01-27,0
235,2024-01-28,4
235,2024-01-29,2
235,2024-01-30,0
236,2024-01-01,4
236,2024-01-02,2
236,2024-01-03,0
236,2024-01-04,0
236,2024-01-05,0
236,2024-01-06,7
236,2024-01-07,0
236,2024-01-08,0
236,2024-01-09,0
236,2024-01-10,0
236,2024-01-11,2
236,2024-01-12,0
236,2024-01-13,0
236,2024-01-14,0
236,2024-01-15,2
236,2024-01-16,0
236,2024-01-17,4
236,2024-01-18,2
236,2024-01-19,2
236,2024-01-20,2
236,2024-01-21,0
236,2024-01-22,0
236,2024-01-23,0
236,2024-01-24,2
236,2024-01-25,0
236,2024-01-26,2
236,2024-01-27,0
236,2024-01-28,0
236,2024-01-29,2
236,2024-01-30,2
237,2024-01-01,2
237,2024-01-02,0
237,2024-01-03,0
237,2024-01-04,0
237,2024-01-05,0
237,2024-01-06,0
237,2024-01-07,2
237,2024-01-08,0
237,2024-01-09,0
237,2024-01-10,0
237,2024-01-11,2
237,2024-01-12,2
237,2024-01-13,1
237,2024-01-14,2
237,2024-01-15,2
237,2024-01-16,2
237,2024-01-17,0
237,2024-01-18,0
237,2024-01-19,0
237,2024-01-20,4
237,2024-01-21,2
237,2024-01-22,0
237,2024-01-23,2
237,2024-01-24,2
237,2024-01-25,1
237,2024-01-26,0
237,2024-01-27,2
237,2024-01-28,0
237,2024-01-29,0
237,2024-01-30,0
238,2024-01-01,2
238,2024-01-02,6
238,2024-01-03,2
238,2024-01-04,0
238,2024-01-05,4
238,2024-01-06,2
238,2024-01-07,0
238,2024-01-08,0
238,2024-01-09,2
238,2024-01-10,2
238,2024-01-11,0
238,2024-01-12,2
238,2024-01-13,0
238,2024-01-14,2
238,2024-01-15,1
238,2024-01-16,0
238,2024-01-17,8
238,2024-01-18,0
238,2024-01-19,0
238,2024-01-20,2
238,2024-01-21,0
238,2024-01-22,4
238,2024-01-23,0
238,2024-01-24,2
238,2024-01-25,4
238,2024-01-26,0
238,2024-01-27,0
238,2024-01-28,2
238,2024-01-29,2
238,2024-01-30,1
239,2024-01-01,4
239,2024-01-02,4
239,2024-01-03,2
239,2024-01-04,4
239,2024-01-05,2
239,2024-01-06,2
239,2024-01-07,0
239,2024-01-08,4
239,2024-01-09,0
239,2024-01-10,2
239,2024-01-11,0
239,2024-01-12,0
239,2024-01-13,0
239,2024-01-14,0
239,2024-01-15,0
239,2024-01-16,0
239,2024-01-17,4
239,2024-01-18,0
239,2024-01-19,2
239,2024-01-20,6
239,2024-01-21,0
239,2024-01-22,0
239,2024-01-23,0
239,2024-01-24,0
239,2024-01-25,2
239,2024-01-26,0
239,2024-01-27,2
239,2024-01-28,2
239,2024-01-29,0
239,2024-01-30,0
240,2024-01-01,2
240,2024-01-02,0
240,2024-01-03,4
240,2024-01-04,4
240,2024-01-05,0
240,2024-01-06,4
240,2024-01-07,2
240,2024-01-08,0
240,2024-01-09,0
240,2024-01-10,0
240,2024-01-11,0
240,2024-01-12,0
240,2024-01-13,0
240,2024-01-14,0
240,2024-01-15,0
240,2024-01-16,0
240,2024-01-17,2
240,2024-01-18,0
240,2024-01-19,4
240,2024-01-20,2
240,2024-01-21,0
240,2024-01-22,2
240,2024-01-23,0
240,2024-01-24,2
240,2024-01-25,2
240,2024-01-26,4
240,2024-01-27,0
240,2024-01-28,2
240,2024-01-29,0
240,2024-01-30,0
241,2024-01-01,2
241,2024-01-02,2
241,2024-01-03,0
241,2024-01-04,0
241,2024-01-05,0
241,2024-01-06,2
241,2024-01-07,0
241,2024-01-08,2
241,2024-01-09,2
241,2024-01-10,0
241,2024-01-11,0
241,2024-01-12,0
241,2024-01-13,2
241,2024-01-14,0
241,2024-01-15,0
241,2024-01-16,0
241,2024-01-17,0
241,2024-01-18,4
241,2024-01-19,2
241,2024-01-20,2
241,2024-01-21,4
241,2024-01-22,0
241,2024-01-23,2
241,2024-01-24,2
241,2024-01-25,0
241,2024-01-26,0
241,2024-01-27,0
241,2024-01-28,0
241,2024-01-29,0
241,2024-01-30,0
242,2024-01-01,0
242,2024-01-02,0
242,2024-01-03,0
242,2024-01-04,4
242,2024-01-05,0
242,2024-01-06,2
242,2024-01-07,0
242,2024-01-08,2
242,2024-01-09,0
242,2024-01-10,0
242,2024-01-11,0
242,2024-01-12,2
242,2024-01-13,2
242,2024-01-14,0
242,2024-01-15,0
242,2024-01-16,2
242,2024-01-17,0
242,2024-01-18,0
242,2024-01-19,0
242,2024-01-20,2
242,2024-01-21,2
242,2024-01-22,0
242,2024-01-23,2
242,2024-01-24,0
242,2024-01-25,2
242,2024-01-26,4
242,2024-01-27,2
242,2024-01-28,2
242,2024-01-29,0
242,2024-01-30,0
243,2024-01-01,2
243,2024-01-02,2
243,2024-01-03,6
243,2024-01-04,2
243,2024-01-05,0
243,2024-01-06,2
243,2024-01-07,4
243,2024-01-08,4
243,2024-01-09,0
243,2024-01-10,0
243,2024-01-11,2
243,2024-01-12,6
243,2024-01-13,0
243,2024-01-14,0
243,2024-01-15,2
243,2024-01-16,2
243,2024-01-17,0
243,2024-01-18,0
243,2024-01-19,4
243,2024-01-20,3
243,2024-01-21,0
243,2024-01-22,2
243,2024-01-23,0
243,2024-01-24,0
243,2024-01-25,0
243,2024-01-26,0
243,2024-01-27,2
243,2024-01-28,0
243,2024-01-29,0
243,2024-01-30,0
244,2024-01-01,4
244,2024-01-02,4
244,2024-01-03,0
244,2024-01-04,0
244,2024-01-05,0
244,2024-01-06,0
244,2024-01-07,4
244,2024-01-08,2
244,2024-01-09,2
244,2024-01-10,2
244,2024-01-11,0
244,2024-01-12,0
244,2024-01-13,0
244,2024-01-14,2
244,2024-01-15,2
244,2024-01-16,0
244,2024-01-17,0
244,2024-01-18,2
244,2024-01-19,0
244,2024-01-20,0
244,2024-01-21,0
244,2024-01-22,0
244,2024-01-23,2
244,2024-01-24,0
244,2024-01-25,4
244,2024-01-26,2
244,2024-01-27,2
244,2024-01-28,0
244,2024-01-29,2
244,2024-01-30,4
245,2024-01-01,0
245,2024-01-02,2
245,2024-01-03,4
245,2024-01-04,0
245,2024-01-05,0
245,2024-01-06,0
245,2024-01-07,0
245,2024-01-08,4
245,2024-01-09,2
245,2024-01-10,0
245,2024-01-11,0
245,2024-01-12,2
245,2024-01-13,0
245,2024-01-14,0
245,2024-01-15,2
245,2024-01-16,0
245,2024-01-17,2
245,2024-01-18,0
245,2024-01-19,2
245,2024-01-20,0
245,2024-01-21,0
245,2024-01-22,0
245,2024-01-23,2
245,2024-01-24,0
245,2024-01-25,2
245,2024-01-26,0
245,2024-01-27,4
245,2024-01-28,0
245,2024-01-29,2
245,2024-01-30,0
246,2024-01-01,2
246,2024-01-02,4
246,2024-01-03,0
246,2024-01-04,4
246,2024-01-05,0
246,2024-01-06,0
246,2024-01-07,0
246,2024-01-08,1
246,2024-01-09,0
246,2024-01-10,0
246,2024-01-11,2
246,2024-01-12,2
246,2024-01-13,2
246,2024-01-14,0
246,2024-01-15,1
246,2024-01-16,0
246,2024-01-17,2
246,2024-01-18,0
246,2024-01-19,2
246,2024-01-20,0
246,2024-01-21,4
246,2024-01-22,2
246,2024-01-23,0
246,2024-01-24,4
246,2024-01-25,0
246,2024-01-26,0
246,2024-01-27,4
246,2024-01-28,0
246,2024-01-29,7
246,2024-01-30,2
247,2024-01-01,2
247,2024-01-02,0
247,2024-01-03,0
247,2024-01-04,0
247,2024-01-05,2
247,2024-01-06,8
247,2024-01-07,0
247,2024-01-08,2
247,2024-01-09,2
247,2024-01-10,4
247,2024-01-11,3
247,2024-01-12,2
247,2024-01-13,2
247,2024-01-14,1
247,2024-01-15,4
247,2024-01-16,0
247,2024-01-17,0
247,2024-01-18,0
247,2024-01-19,0
247,2024-01-20,2
247,2024-01-21,4
247,2024-01-22,2
247,2024-01-23,0
247,2024-01-24,0
247,2024-01-25,0
247,2024-01-26,2
247,2024-01-27,0
247,2024-01-28,0
247,2024-01-29,2
247,2024-01-30,0
248,2024-01-01,2
248,2024-01-02,0
248,2024-01-03,0
248,2024-01-04,2
248,2024-01-05,2
248,2024-01-06,2
248,2024-01-07,4
248,2024-01-08,2
248,2024-01-09,2
248,2024-01-10,0
248,2024-01-11,2
248,2024-01-12,2
248,2024-01-13,2
248,2024-01-14,2
248,2024-01-15,0
248,2024-01-16,2
248,2024-01-17,0
248,2024-01-18,2
248,2024-01-19,4
248,2024-01-20,4
248,2024-01-21,0
248,2024-01-22,0
248,2024-01-23,2
248,2024-01-24,2
248,2024-01-25,0
248,2024-01-26,0
248,2024-01-27,2
248,2024-01-28,2
248,2024-01-29,0
248,2024-01-30,0
249,2024-01-01,0
249,2024-01-02,0
249,2024-01-03,2
249,2024-01-04,2
249,2024-01-05,0
249,2024-01-06,0
249,2024-01-07,0
249,2024-01-08,0
249,2024-01-09,0
249,2024-01-10,2
249,2024-01-11,0
249,2024-01-12,2
249,2024-01-13,0
249,2024-01-14,0
249,2024-01-15,4
249,2024-01-16,0
249,2024-01-17,2
249,2024-01-18,0
249,2024-01-19,2
249,2024-01-20,0
249,2024-01-21,0
249,2024-01-22,0
249,2024-01-23,0
249,2024-01-24,0
249,2024-01-25,2
249,2024-01-26,4
249,2024-01-27,0
249,2024-01-28,2
249,2024-01-29,4
249,2024-01-30,0
250,2024-01-01,2
250,2024-01-02,0
250,2024-01-03,2
250,2024-01-04,4
250,2024-01-05,2
250,2024-01-06,0
250,2024-01-07,2
250,2024-01-08,0
250,2024-01-09,4
250,2024-01-10,5
250,2024-01-11,2
250,2024-01-12,3
250,2024-01-13,2
250,2024-01-14,4
250,2024-01-15,0
250,2024-01-16,2
250,2024-01-17,4
250,2024-01-18,0
250,2024-01-19,4
250,2024-01-20,2
250,2024-01-21,2
250,2024-01-22,4
250,2024-01-23,0
250,2024-01-24,4
250,2024-01-25,2
250,2024-01-26,1
250,2024-01-27,2
250,2024-01-28,2
250,2024-01-29,0
250,2024-01-30,0
251,2024-01-01,0
251,2024-01-02,2
251,2024-01-03,0
251,2024-01-04,0
251,2024-01-05,2
251,2024-01-06,0
251,2024-01-07,2
251,2024-01-08,2
251,2024-01-09,0
251,2024-01-10,4
251,2024-01-11,4
251,2024-01-12,0
251,2024-01-13,0
251,2024-01-14,4
251,2024-01-15,4
251,2024-01-16,0
251,2024-01-17,0
251,2024-01-18,3
251,2024-01-19,0
251,2024-01-20,2
251,2024-01-21,0
251,2024-01-22,2
251,2024-01-23,4
251,2024-01-24,0
251,2024-01-25,0
251,2024-01-26,1
251,2024-01-27,0
251,2024-01-28,0
251,2024-01-29,4
251,2024-01-30,0
252,2024-01-01,0
252,2024-01-02,4
252,2024-01-03,2
252,2024-01-04,0
252,2024-01-05,0
252,2024-01-06,0
252,2024-01-07,0
252,2024-01-08,0
252,2024-01-09,0
252,2024-01-10,0
252,2024-01-11,0
252,2024-01-12,2
252,2024-01-13,2
252,2024-01-14,0
252,2024-01-15,0
252,2024-01-16,4
252,2024-01-17,0
252,2024-01-18,1
252,2024-01-19,2
252,2024-01-20,2
252,2024-01-21,0
252,2024-01-22,0
252,2024-01-23,2
252,2024-01-24,2
252,2024-01-25,4
252,2024-01-26,0
252,2024-01-27,2
252,2024-01-28,4
252,2024-01-29,4
252,2024-01-30,0
253,2024-01-01,0
253,2024-01-02,2
253,2024-01-03,2
253,2024-01-04,2
253,2024-01-05,0
253,2024-01-06,6
253,2024-01-07,0
253,2024-01-08,0
253,2024-01-09,0
253,2024-01-10,0
253,2024-01-11,2
253,2024-01-12,0
253,2024-01-13,2
253,2024-01-14,2
253,2024-01-15,2
253,2024-01-16,4
253,2024-01-17,0
253,2024-01-18,0
253,2024-01-19,0
253,2024-01-20,0
253,2024-01-21,0
253,2024-01-22,0
253,2024-01-23,0
253,2024-01-24,0
253,2024-01-25,2
253,2024-01-26,2
253,2024-01-27,0
253,2024-01-28,0
253,2024-01-29,4
253,2024-01-30,0
254,2024-01-01,3
254,2024-01-02,0
254,2024-01-03,2
254,2024-01-04,2
254,2024-01-05,0
254,2024-01-06,2
254,2024-01-07,0
254,2024-01-08,4
254,2024-01-09,2
254,2024-01-10,3
254,2024-01-11,0
254,2024-01-12,2
254,2024-01-13,0
254,2024-01-14,1
254,2024-01-15,0
254,2024-01-16,0
254,2024-01-17,0
254,2024-01-18,2
254,2024-01-19,0
254,2024-01-20,4
254,2024-01-21,4
254,2024-01-22,3
254,2024-01-23,2
254,2024-01-24,2
254,2024-01-25,2
254,2024-01-26,2
254,2024-01-27,7
254,2024-01-28,0
254,2024-01-29,2
254,2024-01-30,0
255,2024-01-01,0
255,2024-01-02,2
255,2024-01-03,2
255,2024-01-04,0
255,2024-01-05,4
